time,Тсред,Тмин,Тмакс,Осадки всего,Направление ветра,Скорость ветра,Давление на уровне моря,file_path
2019-05-04,13.8,8.0,20.7,0.0,208.0,8.9,1027.0,data/train/14/2019-05-28_weather.csv
2021-04-10,2.7,-0.5,7.4,0.2,71.0,9.9,1035.2,data/train/10/2021-06-16_weather.csv
2021-04-11,1.8,-4.9,8.1,0.0,153.0,7.5,1040.4,data/train/10/2021-06-16_weather.csv
2021-04-12,4.1,-1.2,10.6,0.6,251.0,10.6,1033.8,data/train/10/2021-06-16_weather.csv
2021-04-13,3.9,-2.3,9.7,0.0,314.0,7.9,1037.4,data/train/10/2021-06-16_weather.csv
2021-04-14,5.8,1.1,11.7,0.0,246.0,13.8,1031.9,data/train/10/2021-06-16_weather.csv
2021-04-15,6.9,1.9,13.8,0.0,252.0,9.7,1024.3,data/train/10/2021-06-16_weather.csv
2021-04-16,7.6,0.2,12.4,0.0,318.0,18.1,1018.5,data/train/10/2021-06-16_weather.csv
2021-04-17,2.1,-4.6,8.5,0.0,294.0,9.9,1024.4,data/train/10/2021-06-16_weather.csv
2021-04-18,2.5,-5.1,9.2,0.0,272.0,24.0,1013.4,data/train/10/2021-06-16_weather.csv
2021-04-19,-5.1,-9.1,-0.8,0.0,353.0,17.3,1028.8,data/train/10/2021-06-16_weather.csv
2021-04-20,-2.5,-8.9,3.4,0.0,304.0,11.4,1029.8,data/train/10/2021-06-16_weather.csv
2021-04-21,2.5,-1.7,6.2,0.0,345.0,18.0,1026.3,data/train/10/2021-06-16_weather.csv
2021-04-22,1.5,-4.4,7.6,0.0,131.0,11.3,1041.0,data/train/10/2021-06-16_weather.csv
2021-04-23,4.3,-1.8,10.5,0.0,157.0,15.7,1040.6,data/train/10/2021-06-16_weather.csv
2021-04-24,5.7,-0.5,11.6,0.0,148.0,15.5,1032.5,data/train/10/2021-06-16_weather.csv
2021-04-25,7.7,2.6,14.2,0.3,135.0,14.7,1020.8,data/train/10/2021-06-16_weather.csv
2021-04-26,7.8,1.5,13.7,0.1,235.0,14.8,1016.9,data/train/10/2021-06-16_weather.csv
2021-04-27,8.6,4.5,14.5,6.1,199.0,11.7,1013.6,data/train/10/2021-06-16_weather.csv
2021-04-28,10.5,7.1,16.5,4.2,290.0,10.3,1009.3,data/train/10/2021-06-16_weather.csv
2021-04-29,9.5,4.4,14.0,0.0,261.0,13.9,1010.4,data/train/10/2021-06-16_weather.csv
2021-04-30,7.8,1.9,13.0,0.2,269.0,15.0,1015.5,data/train/10/2021-06-16_weather.csv
2021-05-01,6.5,1.0,11.3,0.0,280.0,15.8,1024.6,data/train/10/2021-06-16_weather.csv
2021-05-02,13.1,4.1,20.1,0.0,208.0,20.3,1022.1,data/train/10/2021-06-16_weather.csv
2021-05-03,9.6,4.0,12.5,9.0,258.0,13.0,1019.2,data/train/10/2021-06-16_weather.csv
2021-05-04,10.0,-0.2,17.2,0.0,199.0,12.7,1022.1,data/train/10/2021-06-16_weather.csv
2021-05-05,14.3,8.7,20.3,0.0,163.0,13.6,1010.0,data/train/10/2021-06-16_weather.csv
2021-05-06,13.6,7.9,17.0,0.0,259.0,16.9,1004.6,data/train/10/2021-06-16_weather.csv
2021-05-07,10.8,4.8,17.5,0.0,286.0,12.5,1018.1,data/train/10/2021-06-16_weather.csv
2021-05-08,14.7,6.5,21.9,0.0,159.0,6.8,1018.6,data/train/10/2021-06-16_weather.csv
2021-05-09,16.4,9.3,22.7,0.0,75.0,18.8,1014.2,data/train/10/2021-06-16_weather.csv
2021-05-10,13.0,8.8,17.1,0.0,64.0,19.0,1020.3,data/train/10/2021-06-16_weather.csv
2021-05-11,13.9,5.9,21.1,0.0,7.0,10.7,1024.5,data/train/10/2021-06-16_weather.csv
2021-05-12,16.1,7.8,24.2,0.0,317.0,14.6,1022.8,data/train/10/2021-06-16_weather.csv
2021-05-13,16.4,6.9,23.9,0.0,318.0,13.5,1021.9,data/train/10/2021-06-16_weather.csv
2021-05-14,17.0,9.2,24.2,0.0,274.0,6.7,1024.9,data/train/10/2021-06-16_weather.csv
2021-05-15,21.1,12.7,29.4,0.0,248.0,14.0,1020.6,data/train/10/2021-06-16_weather.csv
2021-05-16,22.4,16.3,30.1,0.0,290.0,13.5,1016.1,data/train/10/2021-06-16_weather.csv
2021-05-17,23.1,13.3,31.0,0.0,245.0,13.1,1015.1,data/train/10/2021-06-16_weather.csv
2021-05-18,21.4,16.4,27.6,0.0,293.0,12.7,1010.3,data/train/10/2021-06-16_weather.csv
2021-05-19,15.2,10.4,18.4,0.0,18.0,17.7,1017.1,data/train/10/2021-06-16_weather.csv
2021-05-20,14.0,8.0,19.5,0.0,339.0,6.8,1021.7,data/train/10/2021-06-16_weather.csv
2021-05-21,20.0,13.1,27.4,0.0,280.0,14.7,1018.0,data/train/10/2021-06-16_weather.csv
2021-05-22,22.0,14.0,28.7,0.0,252.0,11.2,1019.5,data/train/10/2021-06-16_weather.csv
2021-05-23,23.8,14.1,32.0,0.0,246.0,11.0,1017.7,data/train/10/2021-06-16_weather.csv
2021-05-24,23.7,17.2,29.7,0.0,134.0,7.2,1018.0,data/train/10/2021-06-16_weather.csv
2021-05-25,26.6,18.8,34.0,0.0,249.0,11.8,1012.8,data/train/10/2021-06-16_weather.csv
2021-05-26,24.9,17.4,32.5,0.0,251.0,16.6,1006.8,data/train/10/2021-06-16_weather.csv
2021-05-27,15.5,10.3,17.9,0.0,329.0,18.0,1013.6,data/train/10/2021-06-16_weather.csv
2021-05-28,13.4,6.4,18.7,0.0,304.0,6.4,1021.7,data/train/10/2021-06-16_weather.csv
2021-05-29,18.9,11.2,25.6,0.0,185.0,10.9,1018.0,data/train/10/2021-06-16_weather.csv
2021-05-30,21.6,14.4,28.4,0.0,145.0,13.7,1011.6,data/train/10/2021-06-16_weather.csv
2021-05-31,22.5,16.8,31.0,2.2,205.0,9.1,1003.7,data/train/10/2021-06-16_weather.csv
2021-06-01,15.8,10.7,20.7,0.0,354.0,15.2,1010.6,data/train/10/2021-06-16_weather.csv
2021-06-02,16.2,8.4,22.6,0.0,18.0,7.3,1013.6,data/train/10/2021-06-16_weather.csv
2021-06-03,15.6,11.1,21.9,3.0,27.0,8.1,1012.4,data/train/10/2021-06-16_weather.csv
2021-06-04,10.2,7.2,12.4,0.4,333.0,19.8,1016.3,data/train/10/2021-06-16_weather.csv
2021-06-05,13.2,5.6,20.0,0.0,301.0,9.7,1023.0,data/train/10/2021-06-16_weather.csv
2021-06-06,16.9,9.7,22.8,0.0,240.0,9.7,1018.5,data/train/10/2021-06-16_weather.csv
2021-06-07,18.7,10.7,24.7,0.0,231.0,7.2,1010.9,data/train/10/2021-06-16_weather.csv
2021-06-08,16.1,10.9,19.2,0.0,5.0,13.9,1009.7,data/train/10/2021-06-16_weather.csv
2021-06-09,13.5,8.0,18.2,0.0,70.0,8.8,1015.9,data/train/10/2021-06-16_weather.csv
2021-06-10,14.0,8.5,18.7,0.0,83.0,9.3,1017.0,data/train/10/2021-06-16_weather.csv
2021-03-26,-2.1,-5.7,1.4,0.0,238.0,21.1,1011.6,data/train/04/2021-06-06_weather.csv
2021-03-27,-1.9,-4.5,0.6,1.2,207.0,14.3,1008.6,data/train/04/2021-06-06_weather.csv
2021-03-28,-1.3,-3.4,0.1,8.6,306.0,19.0,1004.0,data/train/04/2021-06-06_weather.csv
2021-03-29,-5.7,-6.9,-3.8,5.7,327.0,32.5,1011.3,data/train/04/2021-06-06_weather.csv
2021-03-30,-8.5,-10.9,-6.6,0.0,308.0,17.7,1028.0,data/train/04/2021-06-06_weather.csv
2021-03-31,-6.4,-9.9,-2.6,0.0,239.0,20.4,1028.4,data/train/04/2021-06-06_weather.csv
2021-04-01,-3.8,-7.9,-0.1,0.0,213.0,28.7,1023.6,data/train/04/2021-06-06_weather.csv
2021-04-02,0.8,-0.4,2.5,1.5,226.0,30.8,1017.9,data/train/04/2021-06-06_weather.csv
2021-04-03,1.0,-0.8,3.3,0.3,224.0,22.8,1020.8,data/train/04/2021-06-06_weather.csv
2021-04-04,0.4,-2.5,3.4,0.0,164.0,24.8,1015.7,data/train/04/2021-06-06_weather.csv
2021-04-05,1.9,0.4,3.4,0.1,171.0,20.4,1005.3,data/train/04/2021-06-06_weather.csv
2021-04-06,1.3,-0.4,3.3,0.1,239.0,30.5,1013.1,data/train/04/2021-06-06_weather.csv
2021-04-07,0.4,-3.4,4.2,0.0,246.0,17.1,1023.1,data/train/04/2021-06-06_weather.csv
2021-04-08,1.5,-3.3,4.6,0.0,126.0,19.7,1024.6,data/train/04/2021-06-06_weather.csv
2021-04-09,1.7,0.6,2.4,7.3,113.0,23.3,1024.9,data/train/04/2021-06-06_weather.csv
2021-04-10,0.5,-2.4,3.9,0.0,97.0,13.9,1036.6,data/train/04/2021-06-06_weather.csv
2021-04-11,-0.3,-6.4,4.5,0.0,188.0,9.8,1040.5,data/train/04/2021-06-06_weather.csv
2021-04-12,2.2,-1.2,5.5,0.5,250.0,14.9,1032.6,data/train/04/2021-06-06_weather.csv
2021-04-13,2.9,-2.4,7.3,0.0,289.0,10.3,1036.5,data/train/04/2021-06-06_weather.csv
2021-04-14,6.8,0.2,15.4,0.0,250.0,18.3,1029.4,data/train/04/2021-06-06_weather.csv
2021-04-15,11.1,3.7,19.8,0.0,257.0,15.6,1022.1,data/train/04/2021-06-06_weather.csv
2021-04-16,7.5,1.3,11.2,0.0,316.0,19.6,1018.0,data/train/04/2021-06-06_weather.csv
2021-04-17,1.6,-5.4,7.9,0.0,285.0,10.1,1024.3,data/train/04/2021-06-06_weather.csv
2021-04-18,2.2,-5.5,8.6,0.5,268.0,23.8,1012.5,data/train/04/2021-06-06_weather.csv
2021-04-19,-5.7,-10.2,-1.4,0.0,348.0,18.5,1028.5,data/train/04/2021-06-06_weather.csv
2021-04-20,-2.6,-9.1,3.1,0.0,288.0,13.7,1029.4,data/train/04/2021-06-06_weather.csv
2021-04-21,2.1,-2.1,5.8,0.0,351.0,18.3,1026.6,data/train/04/2021-06-06_weather.csv
2021-04-22,0.6,-5.4,6.7,0.0,119.0,10.3,1041.7,data/train/04/2021-06-06_weather.csv
2021-04-23,3.8,-2.1,9.9,0.0,168.0,16.5,1042.0,data/train/04/2021-06-06_weather.csv
2021-04-24,5.2,-1.7,11.2,0.0,169.0,14.7,1034.5,data/train/04/2021-06-06_weather.csv
2021-04-25,7.2,1.4,13.0,0.0,137.0,18.6,1024.0,data/train/04/2021-06-06_weather.csv
2021-04-26,8.2,3.1,13.5,0.2,205.0,16.7,1016.0,data/train/04/2021-06-06_weather.csv
2021-04-27,8.9,2.0,15.5,0.1,216.0,15.6,1013.4,data/train/04/2021-06-06_weather.csv
2021-04-28,10.1,6.1,15.4,3.0,269.0,11.2,1008.5,data/train/04/2021-06-06_weather.csv
2021-04-29,9.7,5.7,14.2,0.3,258.0,16.3,1008.9,data/train/04/2021-06-06_weather.csv
2021-04-30,8.1,3.1,13.4,0.2,266.0,18.6,1013.1,data/train/04/2021-06-06_weather.csv
2021-05-01,6.2,1.7,10.7,0.0,289.0,22.5,1021.6,data/train/04/2021-06-06_weather.csv
2021-05-02,11.9,2.4,20.4,0.0,206.0,24.6,1021.5,data/train/04/2021-06-06_weather.csv
2021-05-03,11.0,5.0,14.5,3.7,267.0,15.0,1017.1,data/train/04/2021-06-06_weather.csv
2021-05-04,9.9,1.2,17.1,0.0,226.0,16.5,1021.7,data/train/04/2021-06-06_weather.csv
2021-05-05,14.6,9.2,20.8,0.0,184.0,19.9,1011.2,data/train/04/2021-06-06_weather.csv
2021-05-06,14.5,9.8,19.6,0.0,244.0,22.2,1002.7,data/train/04/2021-06-06_weather.csv
2021-05-07,11.5,5.7,17.2,0.0,285.0,19.0,1015.6,data/train/04/2021-06-06_weather.csv
2021-05-08,15.3,5.9,23.1,0.0,257.0,9.9,1018.6,data/train/04/2021-06-06_weather.csv
2021-05-09,15.2,9.5,21.0,0.0,76.0,20.3,1017.4,data/train/04/2021-06-06_weather.csv
2021-05-10,12.7,8.9,17.3,0.0,68.0,21.4,1022.5,data/train/04/2021-06-06_weather.csv
2021-05-11,14.1,5.2,20.8,0.0,16.0,10.7,1024.2,data/train/04/2021-06-06_weather.csv
2021-05-12,15.0,9.2,20.7,0.0,305.0,17.6,1021.6,data/train/04/2021-06-06_weather.csv
2021-05-13,13.0,5.9,19.9,0.3,317.0,8.7,1021.1,data/train/04/2021-06-06_weather.csv
2021-05-14,16.0,6.4,23.3,0.0,329.0,8.7,1024.5,data/train/04/2021-06-06_weather.csv
2021-05-15,22.3,15.3,29.9,0.1,258.0,16.8,1019.0,data/train/04/2021-06-06_weather.csv
2021-05-16,22.7,16.8,29.5,0.0,296.0,18.3,1014.2,data/train/04/2021-06-06_weather.csv
2021-05-17,23.8,12.4,32.2,0.0,266.0,17.7,1013.7,data/train/04/2021-06-06_weather.csv
2021-05-18,20.7,14.6,26.4,0.2,310.0,16.7,1009.6,data/train/04/2021-06-06_weather.csv
2021-05-19,14.5,11.4,18.5,0.0,8.0,20.5,1016.8,data/train/04/2021-06-06_weather.csv
2021-05-20,11.5,6.8,15.5,0.0,9.0,10.9,1021.9,data/train/04/2021-06-06_weather.csv
2021-05-21,20.3,12.3,27.1,0.6,306.0,17.0,1016.1,data/train/04/2021-06-06_weather.csv
2021-05-22,22.6,13.2,30.2,0.0,250.0,12.9,1018.1,data/train/04/2021-06-06_weather.csv
2021-05-23,24.6,15.1,33.3,0.0,264.0,15.6,1016.5,data/train/04/2021-06-06_weather.csv
2021-05-24,22.3,17.2,26.8,2.1,299.0,9.5,1018.0,data/train/04/2021-06-06_weather.csv
2021-05-25,27.5,19.4,34.7,0.0,266.0,16.3,1011.8,data/train/04/2021-06-06_weather.csv
2021-05-26,25.0,17.8,34.4,0.0,164.0,19.2,1006.1,data/train/04/2021-06-06_weather.csv
2020-03-17,-0.4,-5.5,2.5,0.3,,,,data/train/17/2020-05-31_weather.csv
2020-03-18,-1.4,,2.0,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-03-19,-0.3,-6.1,,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-03-20,2.3,-0.8,4.7,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-03-21,2.2,0.4,,1.0,,,,data/train/17/2020-05-31_weather.csv
2020-03-22,-3.7,,1.6,0.3,,,,data/train/17/2020-05-31_weather.csv
2020-03-23,-6.8,-13.0,-2.3,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-03-24,-5.7,-12.5,-1.5,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-03-25,-3.7,-9.3,0.5,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-03-26,-2.0,-6.8,0.8,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-03-27,0.1,-2.4,3.2,0.3,,,,data/train/17/2020-05-31_weather.csv
2020-03-28,-0.3,-3.9,3.3,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-03-29,1.1,-4.8,5.1,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-03-30,2.4,-1.2,5.4,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-03-31,2.4,,7.4,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-01,4.4,-3.9,10.0,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-02,6.2,0.7,11.5,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-03,1.4,,6.1,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-04,2.5,-3.6,8.1,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-05,4.6,-1.1,9.0,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-06,4.4,,8.2,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-07,6.5,-1.3,13.6,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-08,1.1,,4.7,0.3,,,,data/train/17/2020-05-31_weather.csv
2020-04-09,0.9,-3.1,4.6,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-10,4.2,-3.8,8.5,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-11,7.8,0.1,14.7,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-12,7.7,0.3,14.2,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-13,9.0,2.0,15.0,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-14,11.2,1.5,18.8,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-15,4.6,1.0,9.8,5.1,,,,data/train/17/2020-05-31_weather.csv
2020-04-16,8.6,-0.3,15.6,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-17,12.9,1.0,20.6,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-18,15.4,5.9,21.6,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-19,15.0,,22.8,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-20,14.8,8.0,21.4,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-21,18.7,9.0,26.8,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-22,18.9,7.8,25.9,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-23,13.8,,23.0,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-24,8.0,,,7.1,,,,data/train/17/2020-05-31_weather.csv
2020-04-25,7.5,,12.9,5.1,,,,data/train/17/2020-05-31_weather.csv
2020-04-26,11.7,-0.6,19.5,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-27,14.0,2.8,19.8,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-04-28,12.2,8.7,16.0,10.9,,,,data/train/17/2020-05-31_weather.csv
2020-04-29,14.2,,21.2,10.9,,,,data/train/17/2020-05-31_weather.csv
2020-04-30,9.1,,12.4,7.9,,,,data/train/17/2020-05-31_weather.csv
2020-05-01,11.0,,17.9,1.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-02,12.7,4.1,18.1,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-03,10.8,,16.0,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-04,4.9,,8.3,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-05,7.6,-0.7,13.5,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-06,15.7,2.9,22.8,0.3,,,,data/train/17/2020-05-31_weather.csv
2020-05-07,17.4,,25.8,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-08,19.1,7.3,27.2,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-09,18.1,,25.7,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-10,20.0,8.6,26.8,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-11,19.9,,29.5,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-12,21.7,9.7,30.4,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-13,22.4,11.6,30.9,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-14,24.0,12.6,32.0,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-15,19.9,14.9,27.4,0.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-16,17.7,14.3,23.8,2.0,,,,data/train/17/2020-05-31_weather.csv
2020-05-17,20.3,10.8,27.3,0.0,,,,data/train/17/2020-05-31_weather.csv
2021-03-25,-2.8,-4.8,-1.0,0.6,243.0,16.7,1012.2,data/train/05/2021-06-03_weather.csv
2021-03-26,-3.1,-7.4,1.4,0.0,238.0,16.7,1013.7,data/train/05/2021-06-03_weather.csv
2021-03-27,-3.9,-7.4,-0.7,0.0,179.0,11.2,1010.3,data/train/05/2021-06-03_weather.csv
2021-03-28,-2.6,-5.8,0.6,1.4,240.0,5.6,1003.7,data/train/05/2021-06-03_weather.csv
2021-03-29,-4.0,-5.8,-1.0,6.7,292.0,27.8,1007.2,data/train/05/2021-06-03_weather.csv
2021-03-30,-7.2,-10.1,-4.4,1.6,315.0,15.3,1026.3,data/train/05/2021-06-03_weather.csv
2021-03-31,-7.0,-11.6,-1.7,0.0,243.0,13.6,1030.2,data/train/05/2021-06-03_weather.csv
2021-04-01,-5.4,-9.1,-1.6,0.0,208.0,19.7,1027.6,data/train/05/2021-06-03_weather.csv
2021-04-02,-1.0,-4.0,1.4,1.1,220.0,21.8,1021.8,data/train/05/2021-06-03_weather.csv
2021-04-03,0.5,-2.4,3.6,0.0,225.0,16.3,1023.5,data/train/05/2021-06-03_weather.csv
2021-04-04,-0.3,-4.0,3.8,0.0,154.0,17.4,1019.0,data/train/05/2021-06-03_weather.csv
2021-04-05,2.4,0.3,4.5,0.0,159.0,20.7,1007.8,data/train/05/2021-06-03_weather.csv
2021-04-06,1.8,-0.8,4.2,0.0,234.0,20.3,1015.8,data/train/05/2021-06-03_weather.csv
2021-04-07,0.3,-2.5,4.3,0.0,245.0,13.2,1024.3,data/train/05/2021-06-03_weather.csv
2021-04-08,0.9,-4.5,5.4,0.7,137.0,12.1,1026.2,data/train/05/2021-06-03_weather.csv
2021-04-09,2.2,0.2,3.6,4.8,114.0,22.5,1026.0,data/train/05/2021-06-03_weather.csv
2021-04-10,2.0,-4.7,7.5,0.2,80.0,10.8,1036.0,data/train/05/2021-06-03_weather.csv
2021-04-11,-0.3,-8.1,7.1,0.0,104.0,7.2,1040.9,data/train/05/2021-06-03_weather.csv
2021-04-12,4.6,-2.5,13.9,0.2,251.0,12.3,1033.1,data/train/05/2021-06-03_weather.csv
2021-04-13,4.8,-0.2,11.0,0.0,321.0,13.1,1035.8,data/train/05/2021-06-03_weather.csv
2021-04-14,7.9,0.8,16.1,0.0,259.0,18.5,1030.4,data/train/05/2021-06-03_weather.csv
2021-04-15,9.7,1.5,19.2,0.0,261.0,12.8,1022.9,data/train/05/2021-06-03_weather.csv
2021-04-16,8.7,-0.1,16.0,0.0,293.0,18.0,1017.0,data/train/05/2021-06-03_weather.csv
2021-04-17,1.7,-3.5,7.4,0.0,327.0,9.3,1023.9,data/train/05/2021-06-03_weather.csv
2021-04-18,4.2,-4.7,11.4,0.3,256.0,20.9,1011.8,data/train/05/2021-06-03_weather.csv
2021-04-19,-5.0,-9.1,-1.0,0.0,343.0,18.6,1026.0,data/train/05/2021-06-03_weather.csv
2021-04-20,-3.3,-8.5,2.1,0.0,312.0,10.8,1029.4,data/train/05/2021-06-03_weather.csv
2021-04-21,1.6,-1.4,4.9,0.0,338.0,20.8,1025.1,data/train/05/2021-06-03_weather.csv
2021-04-22,0.5,-5.0,6.8,0.0,51.0,10.2,1041.3,data/train/05/2021-06-03_weather.csv
2021-04-23,2.4,-4.8,8.7,0.0,153.0,8.3,1043.9,data/train/05/2021-06-03_weather.csv
2021-04-24,4.0,-4.1,11.2,0.0,167.0,9.2,1036.0,data/train/05/2021-06-03_weather.csv
2021-04-25,6.7,-0.4,13.3,0.0,142.0,15.9,1026.3,data/train/05/2021-06-03_weather.csv
2021-04-26,9.9,5.2,14.9,0.3,206.0,16.4,1017.6,data/train/05/2021-06-03_weather.csv
2021-04-27,8.3,2.3,13.7,5.2,213.0,11.5,1015.6,data/train/05/2021-06-03_weather.csv
2021-04-28,10.6,7.6,15.0,1.5,332.0,11.6,1008.2,data/train/05/2021-06-03_weather.csv
2021-04-29,11.1,6.4,17.5,0.0,233.0,14.5,1009.3,data/train/05/2021-06-03_weather.csv
2021-04-30,8.9,2.8,13.9,0.1,270.0,16.1,1013.5,data/train/05/2021-06-03_weather.csv
2021-05-01,6.9,3.8,10.0,0.3,295.0,23.4,1020.7,data/train/05/2021-06-03_weather.csv
2021-05-02,10.5,-0.1,18.7,0.0,209.0,19.5,1025.4,data/train/05/2021-06-03_weather.csv
2021-05-03,11.0,6.4,15.1,4.9,239.0,18.8,1018.0,data/train/05/2021-06-03_weather.csv
2021-05-04,9.4,0.6,16.0,0.0,250.0,10.8,1023.1,data/train/05/2021-06-03_weather.csv
2021-05-05,13.3,7.4,19.7,0.0,176.0,17.3,1014.3,data/train/05/2021-06-03_weather.csv
2021-05-06,16.0,8.9,25.5,0.0,213.0,17.4,1003.4,data/train/05/2021-06-03_weather.csv
2021-05-07,12.1,6.1,17.6,0.0,290.0,16.5,1015.2,data/train/05/2021-06-03_weather.csv
2021-05-08,15.0,4.7,23.0,0.0,282.0,8.9,1019.1,data/train/05/2021-06-03_weather.csv
2021-05-09,15.1,8.0,21.7,0.0,70.0,18.7,1016.7,data/train/05/2021-06-03_weather.csv
2021-05-10,12.7,8.0,17.9,0.0,66.0,22.4,1020.8,data/train/05/2021-06-03_weather.csv
2021-05-11,12.9,6.0,18.8,0.0,16.0,15.4,1022.7,data/train/05/2021-06-03_weather.csv
2021-05-12,15.1,5.5,24.1,0.0,309.0,16.1,1020.0,data/train/05/2021-06-03_weather.csv
2021-05-13,12.3,6.9,16.4,0.0,338.0,15.3,1020.1,data/train/05/2021-06-03_weather.csv
2021-05-14,14.0,6.4,21.6,0.0,338.0,9.7,1024.1,data/train/05/2021-06-03_weather.csv
2021-05-15,20.6,11.4,30.0,0.0,251.0,14.5,1020.0,data/train/05/2021-06-03_weather.csv
2021-05-16,22.3,15.0,30.2,0.2,282.0,16.5,1014.0,data/train/05/2021-06-03_weather.csv
2021-05-17,22.4,11.6,31.7,0.0,287.0,12.1,1014.4,data/train/05/2021-06-03_weather.csv
2021-05-18,21.6,15.2,28.0,0.5,303.0,15.0,1008.6,data/train/05/2021-06-03_weather.csv
2021-05-19,14.5,8.9,17.6,0.0,14.0,20.0,1014.0,data/train/05/2021-06-03_weather.csv
2021-05-20,11.1,7.0,14.8,0.1,356.0,13.4,1020.8,data/train/05/2021-06-03_weather.csv
2021-05-21,14.5,7.6,23.6,6.4,181.0,11.1,1017.5,data/train/05/2021-06-03_weather.csv
2021-05-22,20.9,10.7,29.3,0.0,248.0,11.8,1018.9,data/train/05/2021-06-03_weather.csv
2021-05-23,24.3,15.8,31.6,0.0,259.0,12.5,1017.2,data/train/05/2021-06-03_weather.csv
2021-05-24,21.9,16.8,28.6,0.8,329.0,10.9,1017.8,data/train/05/2021-06-03_weather.csv
2021-05-25,26.5,16.8,34.8,0.0,233.0,15.0,1012.8,data/train/05/2021-06-03_weather.csv
2021-03-18,-5.8,-7.7,-3.6,0.0,240.0,17.5,1030.0,data/train/00/2021-06-06_weather.csv
2021-03-19,-5.9,-8.5,-2.5,0.0,172.0,27.3,1023.4,data/train/00/2021-06-06_weather.csv
2021-03-20,-2.2,-5.1,1.0,1.7,178.0,24.9,1002.3,data/train/00/2021-06-06_weather.csv
2021-03-21,-0.8,-2.7,0.2,0.6,246.0,26.5,999.7,data/train/00/2021-06-06_weather.csv
2021-03-22,-2.1,-4.0,0.0,1.0,223.0,11.6,1010.8,data/train/00/2021-06-06_weather.csv
2021-03-23,-4.6,-8.9,-1.8,0.1,285.0,6.4,1014.2,data/train/00/2021-06-06_weather.csv
2021-03-24,-5.6,-10.4,-1.2,0.0,253.0,21.0,1013.3,data/train/00/2021-06-06_weather.csv
2021-03-25,-2.6,-4.2,-0.4,1.0,256.0,24.2,1010.6,data/train/00/2021-06-06_weather.csv
2021-03-26,-2.1,-5.7,1.4,0.0,238.0,21.1,1011.6,data/train/00/2021-06-06_weather.csv
2021-03-27,-1.9,-4.5,0.6,1.2,207.0,14.3,1008.6,data/train/00/2021-06-06_weather.csv
2021-03-28,-1.3,-3.4,0.1,8.6,306.0,19.0,1004.0,data/train/00/2021-06-06_weather.csv
2021-03-29,-5.7,-6.9,-3.8,5.7,327.0,32.5,1011.3,data/train/00/2021-06-06_weather.csv
2021-03-30,-8.5,-10.9,-6.6,0.0,308.0,17.7,1028.0,data/train/00/2021-06-06_weather.csv
